ticker,company_name,sector_name,sub_sector_name
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",consumer-staples,discount-stores
BUD,Anheuser-Busch InBev SA/NV,consumer-staples,beverages-brewers
ABEV,Ambev S.A.,consumer-staples,beverages-brewers
FMX,"Fomento EconÃ³mico Mexicano, S.A.B. de C.V.",consumer-staples,beverages-brewers
STZ,"Constellation Brands, Inc.",consumer-staples,beverages-brewers
TAP,Molson Coors Beverage Company,consumer-staples,beverages-brewers
CCU,CompaÃ±Ã­a CervecerÃ­as Unidas S.A.,consumer-staples,beverages-brewers
SAM,"The Boston Beer Company, Inc.",consumer-staples,beverages-brewers
MDLZ,"Mondelez International, Inc.",consumer-staples,confectioners
HSY,The Hershey Company,consumer-staples,confectioners
TR,"Tootsie Roll Industries, Inc.",consumer-staples,confectioners
SOWG,Sow Good Inc.,consumer-staples,confectioners
RMCF,"Rocky Mountain Chocolate Factory, Inc.",consumer-staples,confectioners
