ticker,company_name,sector_name,sub_sector_name
ACT,"Enact Holdings, Inc.",financials,insurance-specialty
MTG,MGIC Investment Corporation,financials,insurance-specialty
ESNT,Essent Group Ltd.,financials,insurance-specialty
RDN,Radian Group Inc.,financials,insurance-specialty
AGO,Assured Guaranty Ltd.,financials,insurance-specialty
NMIH,"NMI Holdings, Inc.",financials,insurance-specialty
EIG,"Employers Holdings, Inc.",financials,insurance-specialty
TIPT,Tiptree Inc.,financials,insurance-specialty
AMSF,"AMERISAFE, Inc.",financials,insurance-specialty
ITIC,Investors Title Company,financials,insurance-specialty
MBI,MBIA Inc.,financials,insurance-specialty
OSG,"Octave Specialty Group, Inc.",financials,insurance-specialty
JRVR,"James River Group Holdings, Inc.",financials,insurance-specialty
SPGI,S&P Global Inc.,financials,financial-data-and-stock-exchanges
CME,CME Group Inc.,financials,financial-data-and-stock-exchanges
ICE,"Intercontinental Exchange, Inc.",financials,financial-data-and-stock-exchanges
MCO,Moody's Corporation,financials,financial-data-and-stock-exchanges
NDAQ,"Nasdaq, Inc.",financials,financial-data-and-stock-exchanges
MSCI,MSCI Inc.,financials,financial-data-and-stock-exchanges
COIN,"Coinbase Global, Inc.",financials,financial-data-and-stock-exchanges
CBOE,"Cboe Global Markets, Inc.",financials,financial-data-and-stock-exchanges
TRU,TransUnion,financials,financial-data-and-stock-exchanges
FDS,FactSet Research Systems Inc.,financials,financial-data-and-stock-exchanges
MORN,"Morningstar, Inc.",financials,financial-data-and-stock-exchanges
VALU,"Value Line, Inc.",financials,financial-data-and-stock-exchanges
MKTW,"MarketWise, Inc.",financials,financial-data-and-stock-exchanges
DTCX,"Datacentrex, Inc.",financials,financial-data-and-stock-exchanges
BTOG,Bit Origin Ltd,financials,financial-data-and-stock-exchanges
RKT,"Rocket Companies, Inc.",financials,mortgage-finance
PFSI,"PennyMac Financial Services, Inc.",financials,mortgage-finance
UWMC,UWM Holdings Corporation,financials,mortgage-finance
WD,"Walker & Dunlop, Inc.",financials,mortgage-finance
VEL,"Velocity Financial, Inc.",financials,mortgage-finance
BETR,Better Home & Finance Holding Company,financials,mortgage-finance
LDI,"loanDepot, Inc.",financials,mortgage-finance
ONIT,Onity Group Inc.,financials,mortgage-finance
GHI,Greystone Housing Impact Investors LP,financials,mortgage-finance
IOR,"Income Opportunity Realty Investors, Inc.",financials,mortgage-finance
CNF,CNFinance Holdings Limited,financials,mortgage-finance
BLNE,"Beeline Holdings, Inc.",financials,mortgage-finance
PAPL,Pineapple Financial Inc.,financials,mortgage-finance
BRK.B,Berkshire Hathaway Inc.,financials,insurance-diversified
SLF,Sun Life Financial Inc.,financials,insurance-diversified
AIG,"American International Group, Inc.",financials,insurance-diversified
HIG,"The Hartford Insurance Group, Inc.",financials,insurance-diversified
ACGL,Arch Capital Group Ltd.,financials,insurance-diversified
BNT,Brookfield Wealth Solutions Ltd.,financials,insurance-diversified
AEG,Aegon Ltd.,financials,insurance-diversified
PLGO,Pelagos Insurance Capital Limited,financials,insurance-diversified
XZO,"Exzeo Group, Inc.",financials,insurance-diversified
IGIC,International General Insurance Holdings Ltd.,financials,insurance-diversified
WDH,Waterdrop Inc.,financials,insurance-diversified
RGA,"Reinsurance Group of America, Incorporated",financials,insurance-reinsurance
EG,"Everest Group, Ltd.",financials,insurance-reinsurance
RNR,RenaissanceRe Holdings Ltd.,financials,insurance-reinsurance
HG,"Hamilton Insurance Group, Ltd.",financials,insurance-reinsurance
SPNT,SiriusPoint Ltd.,financials,insurance-reinsurance
GLRE,"Greenlight Capital Re, Ltd.",financials,insurance-reinsurance
KG,Kestrel Group Ltd,financials,insurance-reinsurance
OXBR,Oxbridge Re Holdings Limited,financials,insurance-reinsurance
IX,ORIX Corporation,financials,financial-conglomerates
FRHC,Freedom Holding Corp.,financials,financial-conglomerates
VOYA,"Voya Financial, Inc.",financials,financial-conglomerates
HTH,Hilltop Holdings Inc.,financials,financial-conglomerates
TREE,"LendingTree, Inc.",financials,financial-conglomerates
RILY,"BRC Group Holdings, Inc.",financials,financial-conglomerates
