ticker,company_name,sector_name,sub_sector_name
ABG,"Asbury Automotive Group, Inc.",consumer-discretionary,auto-and-truck-dealerships
BGSI,Boyd Group Services Inc.,consumer-discretionary,auto-and-truck-dealerships
SAH,"Sonic Automotive, Inc.",consumer-discretionary,auto-and-truck-dealerships
CARG,"CarGurus, Inc.",consumer-discretionary,auto-and-truck-dealerships
DRVN,Driven Brands Holdings Inc.,consumer-discretionary,auto-and-truck-dealerships
ACVA,ACV Auctions Inc.,consumer-discretionary,auto-and-truck-dealerships
CWH,"Camping World Holdings, Inc.",consumer-discretionary,auto-and-truck-dealerships
UXIN,Uxin Limited,consumer-discretionary,auto-and-truck-dealerships
RDNW,"RideNow Group, Inc.",consumer-discretionary,auto-and-truck-dealerships
SDA,SunCar Technology Group Inc.,consumer-discretionary,auto-and-truck-dealerships
CRMT,"America's Car-Mart, Inc.",consumer-discretionary,auto-and-truck-dealerships
UCAR,U Power Limited,consumer-discretionary,auto-and-truck-dealerships
KXIN,Kaixin Holdings,consumer-discretionary,auto-and-truck-dealerships
AZI,Autozi Internet Technology (Global) Ltd.,consumer-discretionary,auto-and-truck-dealerships
JZXN,"Jiuzi Holdings, Inc.",consumer-discretionary,auto-and-truck-dealerships
RL,Ralph Lauren Corporation,consumer-discretionary,apparel-manufacturing
GIL,Gildan Activewear Inc.,consumer-discretionary,apparel-manufacturing
LEVI,Levi Strauss & Co.,consumer-discretionary,apparel-manufacturing
VFC,V.F. Corporation,consumer-discretionary,apparel-manufacturing
ZGN,Ermenegildo Zegna N.V.,consumer-discretionary,apparel-manufacturing
KTB,"Kontoor Brands, Inc.",consumer-discretionary,apparel-manufacturing
PVH,PVH Corp.,consumer-discretionary,apparel-manufacturing
COLM,Columbia Sportswear Company,consumer-discretionary,apparel-manufacturing
UAA,"Under Armour, Inc.",consumer-discretionary,apparel-manufacturing
UA,"Under Armour, Inc.",consumer-discretionary,apparel-manufacturing
FIGS,"FIGS, Inc.",consumer-discretionary,apparel-manufacturing
GIII,"G-III Apparel Group, Ltd.",consumer-discretionary,apparel-manufacturing
GOOS,Canada Goose Holdings Inc.,consumer-discretionary,apparel-manufacturing
OXM,"Oxford Industries, Inc.",consumer-discretionary,apparel-manufacturing
SGC,"Superior Group of Companies, Inc.",consumer-discretionary,apparel-manufacturing
LAKE,"Lakeland Industries, Inc.",consumer-discretionary,apparel-manufacturing
JXG,JX Luxventure Group Inc.,consumer-discretionary,apparel-manufacturing
